date,ticker,expiry,side,strike,volume
2026-07-02,AAPL,2026-07-31,CALL,125.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,130.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,135.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,145.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,150.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,155.0,4.0
2026-07-02,AAPL,2026-07-31,CALL,160.0,3.0
2026-07-02,AAPL,2026-07-31,CALL,165.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,170.0,10.0
2026-07-02,AAPL,2026-07-31,CALL,175.0,10.0
2026-07-02,AAPL,2026-07-31,CALL,180.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,185.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,190.0,3.0
2026-07-02,AAPL,2026-07-31,CALL,195.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,200.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,205.0,8.0
2026-07-02,AAPL,2026-07-31,CALL,210.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,215.0,
2026-07-02,AAPL,2026-07-31,CALL,220.0,20.0
2026-07-02,AAPL,2026-07-31,CALL,225.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,230.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,235.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,240.0,6.0
2026-07-02,AAPL,2026-07-31,CALL,245.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,250.0,51.0
2026-07-02,AAPL,2026-07-31,CALL,255.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,260.0,5.0
2026-07-02,AAPL,2026-07-31,CALL,265.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,270.0,28.0
2026-07-02,AAPL,2026-07-31,CALL,275.0,94.0
2026-07-02,AAPL,2026-07-31,CALL,280.0,367.0
2026-07-02,AAPL,2026-07-31,CALL,285.0,452.0
2026-07-02,AAPL,2026-07-31,CALL,290.0,477.0
2026-07-02,AAPL,2026-07-31,CALL,295.0,1116.0
2026-07-02,AAPL,2026-07-31,CALL,300.0,971.0
2026-07-02,AAPL,2026-07-31,CALL,305.0,445.0
2026-07-02,AAPL,2026-07-31,CALL,310.0,1264.0
2026-07-02,AAPL,2026-07-31,CALL,315.0,265.0
2026-07-02,AAPL,2026-07-31,CALL,320.0,454.0
2026-07-02,AAPL,2026-07-31,CALL,325.0,408.0
2026-07-02,AAPL,2026-07-31,CALL,330.0,665.0
2026-07-02,AAPL,2026-07-31,CALL,335.0,45.0
2026-07-02,AAPL,2026-07-31,CALL,340.0,60.0
2026-07-02,AAPL,2026-07-31,CALL,345.0,8.0
2026-07-02,AAPL,2026-07-31,CALL,350.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,355.0,3.0
2026-07-02,AAPL,2026-07-31,CALL,360.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,365.0,2.0
2026-07-02,AAPL,2026-07-31,CALL,370.0,9.0
2026-07-02,AAPL,2026-07-31,CALL,375.0,1.0
2026-07-02,AAPL,2026-07-31,CALL,385.0,
2026-07-02,AAPL,2026-07-31,CALL,400.0,1.0
2026-07-02,AAPL,2026-07-31,PUT,135.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,140.0,3.0
2026-07-02,AAPL,2026-07-31,PUT,145.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,150.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,155.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,160.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,165.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,170.0,8.0
2026-07-02,AAPL,2026-07-31,PUT,175.0,18.0
2026-07-02,AAPL,2026-07-31,PUT,180.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,185.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,190.0,25.0
2026-07-02,AAPL,2026-07-31,PUT,195.0,1.0
2026-07-02,AAPL,2026-07-31,PUT,200.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,205.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,210.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,215.0,3.0
2026-07-02,AAPL,2026-07-31,PUT,220.0,19.0
2026-07-02,AAPL,2026-07-31,PUT,225.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,230.0,1.0
2026-07-02,AAPL,2026-07-31,PUT,235.0,17.0
2026-07-02,AAPL,2026-07-31,PUT,240.0,93.0
2026-07-02,AAPL,2026-07-31,PUT,245.0,109.0
2026-07-02,AAPL,2026-07-31,PUT,250.0,147.0
2026-07-02,AAPL,2026-07-31,PUT,255.0,44.0
2026-07-02,AAPL,2026-07-31,PUT,260.0,194.0
2026-07-02,AAPL,2026-07-31,PUT,265.0,97.0
2026-07-02,AAPL,2026-07-31,PUT,270.0,569.0
2026-07-02,AAPL,2026-07-31,PUT,275.0,170.0
2026-07-02,AAPL,2026-07-31,PUT,280.0,154.0
2026-07-02,AAPL,2026-07-31,PUT,285.0,70.0
2026-07-02,AAPL,2026-07-31,PUT,290.0,1038.0
2026-07-02,AAPL,2026-07-31,PUT,295.0,122.0
2026-07-02,AAPL,2026-07-31,PUT,300.0,171.0
2026-07-02,AAPL,2026-07-31,PUT,305.0,47.0
2026-07-02,AAPL,2026-07-31,PUT,310.0,37.0
2026-07-02,AAPL,2026-07-31,PUT,315.0,11.0
2026-07-02,AAPL,2026-07-31,PUT,320.0,3.0
2026-07-02,AAPL,2026-07-31,PUT,325.0,2.0
2026-07-02,AAPL,2026-07-31,PUT,330.0,10.0
2026-07-02,AAPL,2026-07-31,PUT,340.0,4.0
2026-07-02,AAPL,2026-07-31,PUT,375.0,
2026-07-02,AAPL,2026-07-31,PUT,390.0,16.0
2026-07-02,ABBV,2026-07-31,CALL,170.0,
2026-07-02,ABBV,2026-07-31,CALL,175.0,2.0
2026-07-02,ABBV,2026-07-31,CALL,190.0,
2026-07-02,ABBV,2026-07-31,CALL,195.0,1.0
2026-07-02,ABBV,2026-07-31,CALL,200.0,
2026-07-02,ABBV,2026-07-31,CALL,205.0,2.0
2026-07-02,ABBV,2026-07-31,CALL,210.0,2.0
2026-07-02,ABBV,2026-07-31,CALL,215.0,1.0
2026-07-02,ABBV,2026-07-31,CALL,220.0,1.0
2026-07-02,ABBV,2026-07-31,CALL,225.0,2.0
2026-07-02,ABBV,2026-07-31,CALL,230.0,4.0
2026-07-02,ABBV,2026-07-31,CALL,235.0,4.0
2026-07-02,ABBV,2026-07-31,CALL,240.0,8.0
2026-07-02,ABBV,2026-07-31,CALL,245.0,22.0
2026-07-02,ABBV,2026-07-31,CALL,250.0,9.0
2026-07-02,ABBV,2026-07-31,CALL,255.0,1.0
2026-07-02,ABBV,2026-07-31,CALL,260.0,45.0
2026-07-02,ABBV,2026-07-31,CALL,265.0,9.0
2026-07-02,ABBV,2026-07-31,CALL,270.0,11.0
2026-07-02,ABBV,2026-07-31,CALL,275.0,1.0
2026-07-02,ABBV,2026-07-31,CALL,280.0,8.0
2026-07-02,ABBV,2026-07-31,CALL,285.0,4.0
2026-07-02,ABBV,2026-07-31,PUT,150.0,
2026-07-02,ABBV,2026-07-31,PUT,175.0,1.0
2026-07-02,ABBV,2026-07-31,PUT,180.0,
2026-07-02,ABBV,2026-07-31,PUT,185.0,1.0
2026-07-02,ABBV,2026-07-31,PUT,190.0,172.0
2026-07-02,ABBV,2026-07-31,PUT,195.0,478.0
2026-07-02,ABBV,2026-07-31,PUT,200.0,200.0
2026-07-02,ABBV,2026-07-31,PUT,205.0,4.0
2026-07-02,ABBV,2026-07-31,PUT,210.0,4.0
2026-07-02,ABBV,2026-07-31,PUT,215.0,4.0
2026-07-02,ABBV,2026-07-31,PUT,220.0,3.0
2026-07-02,ABBV,2026-07-31,PUT,225.0,5.0
2026-07-02,ABBV,2026-07-31,PUT,230.0,1.0
2026-07-02,ABBV,2026-07-31,PUT,235.0,34.0
2026-07-02,ABBV,2026-07-31,PUT,240.0,1.0
2026-07-02,ABBV,2026-07-31,PUT,245.0,1.0
2026-07-02,ABBV,2026-07-31,PUT,250.0,24.0
2026-07-02,ABBV,2026-07-31,PUT,280.0,
2026-07-02,ABBV,2026-07-31,PUT,290.0,
2026-07-02,ABBV,2026-07-31,PUT,295.0,
2026-07-02,ABBV,2026-07-31,PUT,300.0,
2026-07-02,AMD,2026-07-31,CALL,100.0,3.0
2026-07-02,AMD,2026-07-31,CALL,120.0,3.0
2026-07-02,AMD,2026-07-31,CALL,130.0,1.0
2026-07-02,AMD,2026-07-31,CALL,140.0,2.0
2026-07-02,AMD,2026-07-31,CALL,150.0,
2026-07-02,AMD,2026-07-31,CALL,155.0,1.0
2026-07-02,AMD,2026-07-31,CALL,160.0,
2026-07-02,AMD,2026-07-31,CALL,175.0,2.0
2026-07-02,AMD,2026-07-31,CALL,200.0,
2026-07-02,AMD,2026-07-31,CALL,220.0,
2026-07-02,AMD,2026-07-31,CALL,225.0,1.0
2026-07-02,AMD,2026-07-31,CALL,230.0,1.0
2026-07-02,AMD,2026-07-31,CALL,235.0,5.0
2026-07-02,AMD,2026-07-31,CALL,240.0,1.0
2026-07-02,AMD,2026-07-31,CALL,245.0,1.0
2026-07-02,AMD,2026-07-31,CALL,250.0,3.0
2026-07-02,AMD,2026-07-31,CALL,255.0,1.0
2026-07-02,AMD,2026-07-31,CALL,260.0,2.0
2026-07-02,AMD,2026-07-31,CALL,265.0,1.0
2026-07-02,AMD,2026-07-31,CALL,270.0,1.0
2026-07-02,AMD,2026-07-31,CALL,275.0,2.0
2026-07-02,AMD,2026-07-31,CALL,280.0,3.0
2026-07-02,AMD,2026-07-31,CALL,290.0,1.0
2026-07-02,AMD,2026-07-31,CALL,295.0,
2026-07-02,AMD,2026-07-31,CALL,300.0,1.0
2026-07-02,AMD,2026-07-31,CALL,310.0,1.0
2026-07-02,AMD,2026-07-31,CALL,315.0,1.0
2026-07-02,AMD,2026-07-31,CALL,320.0,1.0
2026-07-02,AMD,2026-07-31,CALL,330.0,5.0
2026-07-02,AMD,2026-07-31,CALL,340.0,2.0
2026-07-02,AMD,2026-07-31,CALL,350.0,1.0
2026-07-02,AMD,2026-07-31,CALL,355.0,
2026-07-02,AMD,2026-07-31,CALL,360.0,5.0
2026-07-02,AMD,2026-07-31,CALL,365.0,1.0
2026-07-02,AMD,2026-07-31,CALL,370.0,
2026-07-02,AMD,2026-07-31,CALL,375.0,2.0
2026-07-02,AMD,2026-07-31,CALL,380.0,1.0
2026-07-02,AMD,2026-07-31,CALL,385.0,
2026-07-02,AMD,2026-07-31,CALL,390.0,2.0
2026-07-02,AMD,2026-07-31,CALL,395.0,
2026-07-02,AMD,2026-07-31,CALL,400.0,2.0
2026-07-02,AMD,2026-07-31,CALL,405.0,1.0
2026-07-02,AMD,2026-07-31,CALL,410.0,1.0
2026-07-02,AMD,2026-07-31,CALL,415.0,2.0
2026-07-02,AMD,2026-07-31,CALL,420.0,5.0
2026-07-02,AMD,2026-07-31,CALL,425.0,2.0
2026-07-02,AMD,2026-07-31,CALL,430.0,2.0
2026-07-02,AMD,2026-07-31,CALL,435.0,1.0
2026-07-02,AMD,2026-07-31,CALL,440.0,1.0
2026-07-02,AMD,2026-07-31,CALL,445.0,4.0
2026-07-02,AMD,2026-07-31,CALL,450.0,8.0
2026-07-02,AMD,2026-07-31,CALL,455.0,21.0
2026-07-02,AMD,2026-07-31,CALL,460.0,7.0
2026-07-02,AMD,2026-07-31,CALL,465.0,1.0
2026-07-02,AMD,2026-07-31,CALL,470.0,12.0
2026-07-02,AMD,2026-07-31,CALL,475.0,4.0
2026-07-02,AMD,2026-07-31,CALL,480.0,3.0
2026-07-02,AMD,2026-07-31,CALL,485.0,12.0
2026-07-02,AMD,2026-07-31,CALL,490.0,2.0
2026-07-02,AMD,2026-07-31,CALL,495.0,5.0
2026-07-02,AMD,2026-07-31,CALL,500.0,43.0
2026-07-02,AMD,2026-07-31,CALL,505.0,6.0
2026-07-02,AMD,2026-07-31,CALL,510.0,1.0
2026-07-02,AMD,2026-07-31,CALL,515.0,2.0
2026-07-02,AMD,2026-07-31,CALL,520.0,40.0
2026-07-02,AMD,2026-07-31,CALL,525.0,17.0
2026-07-02,AMD,2026-07-31,CALL,530.0,5.0
2026-07-02,AMD,2026-07-31,CALL,535.0,1.0
2026-07-02,AMD,2026-07-31,CALL,540.0,50.0
2026-07-02,AMD,2026-07-31,CALL,545.0,68.0
2026-07-02,AMD,2026-07-31,CALL,550.0,788.0
2026-07-02,AMD,2026-07-31,CALL,555.0,1271.0
2026-07-02,AMD,2026-07-31,CALL,560.0,190.0
2026-07-02,AMD,2026-07-31,CALL,565.0,111.0
2026-07-02,AMD,2026-07-31,CALL,570.0,94.0
2026-07-02,AMD,2026-07-31,CALL,575.0,59.0
2026-07-02,AMD,2026-07-31,CALL,580.0,49.0
2026-07-02,AMD,2026-07-31,CALL,585.0,6.0
2026-07-02,AMD,2026-07-31,CALL,590.0,46.0
2026-07-02,AMD,2026-07-31,CALL,595.0,16.0
2026-07-02,AMD,2026-07-31,CALL,600.0,285.0
2026-07-02,AMD,2026-07-31,CALL,605.0,11.0
2026-07-02,AMD,2026-07-31,CALL,610.0,45.0
2026-07-02,AMD,2026-07-31,CALL,615.0,22.0
2026-07-02,AMD,2026-07-31,CALL,620.0,230.0
2026-07-02,AMD,2026-07-31,CALL,625.0,12.0
2026-07-02,AMD,2026-07-31,CALL,630.0,321.0
2026-07-02,AMD,2026-07-31,CALL,640.0,47.0
2026-07-02,AMD,2026-07-31,CALL,650.0,117.0
2026-07-02,AMD,2026-07-31,CALL,660.0,34.0
2026-07-02,AMD,2026-07-31,CALL,670.0,73.0
2026-07-02,AMD,2026-07-31,CALL,680.0,65.0
2026-07-02,AMD,2026-07-31,CALL,690.0,41.0
2026-07-02,AMD,2026-07-31,CALL,700.0,156.0
2026-07-02,AMD,2026-07-31,CALL,710.0,32.0
2026-07-02,AMD,2026-07-31,CALL,720.0,1356.0
2026-07-02,AMD,2026-07-31,CALL,730.0,34.0
2026-07-02,AMD,2026-07-31,CALL,740.0,14.0
2026-07-02,AMD,2026-07-31,CALL,750.0,68.0
2026-07-02,AMD,2026-07-31,CALL,760.0,16.0
2026-07-02,AMD,2026-07-31,CALL,770.0,15.0
2026-07-02,AMD,2026-07-31,CALL,780.0,57.0
2026-07-02,AMD,2026-07-31,CALL,790.0,2.0
2026-07-02,AMD,2026-07-31,CALL,800.0,93.0
2026-07-02,AMD,2026-07-31,CALL,810.0,1.0
2026-07-02,AMD,2026-07-31,CALL,820.0,1.0
2026-07-02,AMD,2026-07-31,CALL,830.0,1.0
2026-07-02,AMD,2026-07-31,CALL,840.0,5.0
2026-07-02,AMD,2026-07-31,CALL,850.0,24.0
2026-07-02,AMD,2026-07-31,CALL,860.0,1.0
2026-07-02,AMD,2026-07-31,CALL,870.0,32.0
2026-07-02,AMD,2026-07-31,CALL,880.0,26.0
2026-07-02,AMD,2026-07-31,CALL,890.0,
2026-07-02,AMD,2026-07-31,CALL,900.0,3.0
2026-07-02,AMD,2026-07-31,CALL,920.0,1.0
2026-07-02,AMD,2026-07-31,CALL,930.0,40.0
2026-07-02,AMD,2026-07-31,CALL,940.0,1.0
2026-07-02,AMD,2026-07-31,CALL,950.0,1.0
2026-07-02,AMD,2026-07-31,CALL,960.0,2.0
2026-07-02,AMD,2026-07-31,CALL,1000.0,1.0
2026-07-02,AMD,2026-07-31,CALL,1010.0,1.0
2026-07-02,AMD,2026-07-31,CALL,1040.0,10.0
2026-07-02,AMD,2026-07-31,CALL,1080.0,2.0
2026-07-02,AMD,2026-07-31,CALL,1100.0,1.0
2026-07-02,AMD,2026-07-31,CALL,1110.0,107.0
2026-07-02,AMD,2026-07-31,CALL,1120.0,5.0
2026-07-02,AMD,2026-07-31,PUT,45.0,1.0
2026-07-02,AMD,2026-07-31,PUT,100.0,
2026-07-02,AMD,2026-07-31,PUT,135.0,1.0
2026-07-02,AMD,2026-07-31,PUT,140.0,1.0
2026-07-02,AMD,2026-07-31,PUT,150.0,
2026-07-02,AMD,2026-07-31,PUT,155.0,
2026-07-02,AMD,2026-07-31,PUT,170.0,1.0
2026-07-02,AMD,2026-07-31,PUT,175.0,1.0
2026-07-02,AMD,2026-07-31,PUT,180.0,4.0
2026-07-02,AMD,2026-07-31,PUT,185.0,2.0
2026-07-02,AMD,2026-07-31,PUT,190.0,1.0
2026-07-02,AMD,2026-07-31,PUT,195.0,5.0
2026-07-02,AMD,2026-07-31,PUT,200.0,1.0
2026-07-02,AMD,2026-07-31,PUT,205.0,2.0
2026-07-02,AMD,2026-07-31,PUT,210.0,2.0
2026-07-02,AMD,2026-07-31,PUT,215.0,4.0
2026-07-02,AMD,2026-07-31,PUT,220.0,1.0
2026-07-02,AMD,2026-07-31,PUT,225.0,1.0
2026-07-02,AMD,2026-07-31,PUT,230.0,1.0
2026-07-02,AMD,2026-07-31,PUT,235.0,1.0
2026-07-02,AMD,2026-07-31,PUT,240.0,7.0
2026-07-02,AMD,2026-07-31,PUT,245.0,1.0
2026-07-02,AMD,2026-07-31,PUT,250.0,101.0
2026-07-02,AMD,2026-07-31,PUT,255.0,4.0
2026-07-02,AMD,2026-07-31,PUT,260.0,5.0
2026-07-02,AMD,2026-07-31,PUT,265.0,5.0
2026-07-02,AMD,2026-07-31,PUT,270.0,1.0
2026-07-02,AMD,2026-07-31,PUT,275.0,2.0
2026-07-02,AMD,2026-07-31,PUT,280.0,1.0
2026-07-02,AMD,2026-07-31,PUT,285.0,1.0
2026-07-02,AMD,2026-07-31,PUT,290.0,5.0
2026-07-02,AMD,2026-07-31,PUT,295.0,8.0
2026-07-02,AMD,2026-07-31,PUT,300.0,1.0
2026-07-02,AMD,2026-07-31,PUT,305.0,1.0
2026-07-02,AMD,2026-07-31,PUT,310.0,8.0
2026-07-02,AMD,2026-07-31,PUT,315.0,9.0
2026-07-02,AMD,2026-07-31,PUT,320.0,7.0
2026-07-02,AMD,2026-07-31,PUT,325.0,11.0
2026-07-02,AMD,2026-07-31,PUT,330.0,5.0
2026-07-02,AMD,2026-07-31,PUT,335.0,1.0
2026-07-02,AMD,2026-07-31,PUT,340.0,3.0
2026-07-02,AMD,2026-07-31,PUT,345.0,1.0
2026-07-02,AMD,2026-07-31,PUT,350.0,14.0
2026-07-02,AMD,2026-07-31,PUT,355.0,4.0
2026-07-02,AMD,2026-07-31,PUT,360.0,9.0
2026-07-02,AMD,2026-07-31,PUT,365.0,23.0
2026-07-02,AMD,2026-07-31,PUT,370.0,4.0
2026-07-02,AMD,2026-07-31,PUT,375.0,4.0
2026-07-02,AMD,2026-07-31,PUT,380.0,5.0
2026-07-02,AMD,2026-07-31,PUT,385.0,17.0
2026-07-02,AMD,2026-07-31,PUT,390.0,16.0
2026-07-02,AMD,2026-07-31,PUT,395.0,1.0
2026-07-02,AMD,2026-07-31,PUT,400.0,179.0
2026-07-02,AMD,2026-07-31,PUT,405.0,26.0
2026-07-02,AMD,2026-07-31,PUT,410.0,34.0
2026-07-02,AMD,2026-07-31,PUT,415.0,12.0
2026-07-02,AMD,2026-07-31,PUT,420.0,66.0
2026-07-02,AMD,2026-07-31,PUT,425.0,40.0
2026-07-02,AMD,2026-07-31,PUT,430.0,108.0
2026-07-02,AMD,2026-07-31,PUT,435.0,38.0
2026-07-02,AMD,2026-07-31,PUT,440.0,49.0
2026-07-02,AMD,2026-07-31,PUT,445.0,42.0
2026-07-02,AMD,2026-07-31,PUT,450.0,342.0
2026-07-02,AMD,2026-07-31,PUT,455.0,38.0
2026-07-02,AMD,2026-07-31,PUT,460.0,74.0
2026-07-02,AMD,2026-07-31,PUT,465.0,226.0
2026-07-02,AMD,2026-07-31,PUT,470.0,229.0
2026-07-02,AMD,2026-07-31,PUT,475.0,77.0
2026-07-02,AMD,2026-07-31,PUT,480.0,129.0
2026-07-02,AMD,2026-07-31,PUT,485.0,16.0
2026-07-02,AMD,2026-07-31,PUT,490.0,101.0
2026-07-02,AMD,2026-07-31,PUT,495.0,111.0
2026-07-02,AMD,2026-07-31,PUT,500.0,175.0
2026-07-02,AMD,2026-07-31,PUT,505.0,16.0
2026-07-02,AMD,2026-07-31,PUT,510.0,48.0
2026-07-02,AMD,2026-07-31,PUT,515.0,45.0
2026-07-02,AMD,2026-07-31,PUT,520.0,61.0
2026-07-02,AMD,2026-07-31,PUT,525.0,26.0
2026-07-02,AMD,2026-07-31,PUT,530.0,72.0
2026-07-02,AMD,2026-07-31,PUT,535.0,29.0
2026-07-02,AMD,2026-07-31,PUT,540.0,167.0
2026-07-02,AMD,2026-07-31,PUT,545.0,10.0
2026-07-02,AMD,2026-07-31,PUT,550.0,135.0
2026-07-02,AMD,2026-07-31,PUT,555.0,48.0
2026-07-02,AMD,2026-07-31,PUT,560.0,52.0
2026-07-02,AMD,2026-07-31,PUT,565.0,13.0
2026-07-02,AMD,2026-07-31,PUT,570.0,9.0
2026-07-02,AMD,2026-07-31,PUT,580.0,38.0
2026-07-02,AMD,2026-07-31,PUT,590.0,12.0
2026-07-02,AMD,2026-07-31,PUT,600.0,23.0
2026-07-02,AMD,2026-07-31,PUT,605.0,20.0
2026-07-02,AMD,2026-07-31,PUT,620.0,2.0
2026-07-02,AMD,2026-07-31,PUT,630.0,1.0
2026-07-02,AMD,2026-07-31,PUT,650.0,
2026-07-02,AMD,2026-07-31,PUT,660.0,4.0
2026-07-02,AMD,2026-07-31,PUT,670.0,2.0
2026-07-02,AMD,2026-07-31,PUT,680.0,8.0
2026-07-02,AMD,2026-07-31,PUT,980.0,4.0
2026-07-02,AMZN,2026-07-31,CALL,140.0,2.0
2026-07-02,AMZN,2026-07-31,CALL,145.0,11.0
2026-07-02,AMZN,2026-07-31,CALL,150.0,14.0
2026-07-02,AMZN,2026-07-31,CALL,155.0,11.0
2026-07-02,AMZN,2026-07-31,CALL,160.0,9.0
2026-07-02,AMZN,2026-07-31,CALL,165.0,4.0
2026-07-02,AMZN,2026-07-31,CALL,170.0,5.0
2026-07-02,AMZN,2026-07-31,CALL,175.0,4.0
2026-07-02,AMZN,2026-07-31,CALL,180.0,20.0
2026-07-02,AMZN,2026-07-31,CALL,185.0,3.0
2026-07-02,AMZN,2026-07-31,CALL,190.0,1.0
2026-07-02,AMZN,2026-07-31,CALL,195.0,1.0
2026-07-02,AMZN,2026-07-31,CALL,200.0,5.0
2026-07-02,AMZN,2026-07-31,CALL,205.0,56.0
2026-07-02,AMZN,2026-07-31,CALL,210.0,15.0
2026-07-02,AMZN,2026-07-31,CALL,215.0,2.0
2026-07-02,AMZN,2026-07-31,CALL,220.0,24.0
2026-07-02,AMZN,2026-07-31,CALL,225.0,64.0
2026-07-02,AMZN,2026-07-31,CALL,230.0,105.0
2026-07-02,AMZN,2026-07-31,CALL,235.0,188.0
2026-07-02,AMZN,2026-07-31,CALL,240.0,641.0
2026-07-02,AMZN,2026-07-31,CALL,245.0,629.0
2026-07-02,AMZN,2026-07-31,CALL,250.0,631.0
2026-07-02,AMZN,2026-07-31,CALL,255.0,440.0
2026-07-02,AMZN,2026-07-31,CALL,260.0,1016.0
2026-07-02,AMZN,2026-07-31,CALL,265.0,326.0
2026-07-02,AMZN,2026-07-31,CALL,270.0,508.0
2026-07-02,AMZN,2026-07-31,CALL,275.0,448.0
2026-07-02,AMZN,2026-07-31,CALL,280.0,220.0
2026-07-02,AMZN,2026-07-31,CALL,285.0,285.0
2026-07-02,AMZN,2026-07-31,CALL,290.0,206.0
2026-07-02,AMZN,2026-07-31,CALL,295.0,4.0
2026-07-02,AMZN,2026-07-31,CALL,300.0,186.0
2026-07-02,AMZN,2026-07-31,CALL,305.0,3.0
2026-07-02,AMZN,2026-07-31,CALL,310.0,16.0
2026-07-02,AMZN,2026-07-31,CALL,315.0,15.0
2026-07-02,AMZN,2026-07-31,CALL,325.0,3.0
2026-07-02,AMZN,2026-07-31,CALL,330.0,1.0
2026-07-02,AMZN,2026-07-31,CALL,335.0,20.0
2026-07-02,AMZN,2026-07-31,CALL,340.0,1.0
2026-07-02,AMZN,2026-07-31,CALL,345.0,5.0
2026-07-02,AMZN,2026-07-31,CALL,350.0,2.0
2026-07-02,AMZN,2026-07-31,CALL,355.0,1.0
2026-07-02,AMZN,2026-07-31,PUT,140.0,39.0
2026-07-02,AMZN,2026-07-31,PUT,145.0,10.0
2026-07-02,AMZN,2026-07-31,PUT,150.0,1.0
2026-07-02,AMZN,2026-07-31,PUT,155.0,1.0
2026-07-02,AMZN,2026-07-31,PUT,160.0,1.0
2026-07-02,AMZN,2026-07-31,PUT,165.0,2.0
2026-07-02,AMZN,2026-07-31,PUT,170.0,5.0
2026-07-02,AMZN,2026-07-31,PUT,175.0,28.0
2026-07-02,AMZN,2026-07-31,PUT,180.0,32.0
2026-07-02,AMZN,2026-07-31,PUT,185.0,2.0
2026-07-02,AMZN,2026-07-31,PUT,190.0,2008.0
2026-07-02,AMZN,2026-07-31,PUT,195.0,13.0
2026-07-02,AMZN,2026-07-31,PUT,200.0,99.0
2026-07-02,AMZN,2026-07-31,PUT,205.0,63.0
2026-07-02,AMZN,2026-07-31,PUT,210.0,150.0
2026-07-02,AMZN,2026-07-31,PUT,215.0,148.0
2026-07-02,AMZN,2026-07-31,PUT,220.0,133.0
2026-07-02,AMZN,2026-07-31,PUT,225.0,123.0
2026-07-02,AMZN,2026-07-31,PUT,230.0,124.0
2026-07-02,AMZN,2026-07-31,PUT,235.0,105.0
2026-07-02,AMZN,2026-07-31,PUT,240.0,209.0
2026-07-02,AMZN,2026-07-31,PUT,245.0,47.0
2026-07-02,AMZN,2026-07-31,PUT,250.0,21.0
2026-07-02,AMZN,2026-07-31,PUT,255.0,21.0
2026-07-02,AMZN,2026-07-31,PUT,260.0,25.0
2026-07-02,AMZN,2026-07-31,PUT,265.0,3.0
2026-07-02,AMZN,2026-07-31,PUT,270.0,7.0
2026-07-02,AMZN,2026-07-31,PUT,275.0,1.0
2026-07-02,AMZN,2026-07-31,PUT,280.0,34.0
2026-07-02,AMZN,2026-07-31,PUT,300.0,
2026-07-02,AVGO,2026-07-31,CALL,210.0,
2026-07-02,AVGO,2026-07-31,CALL,215.0,
2026-07-02,AVGO,2026-07-31,CALL,220.0,
2026-07-02,AVGO,2026-07-31,CALL,225.0,
2026-07-02,AVGO,2026-07-31,CALL,230.0,
2026-07-02,AVGO,2026-07-31,CALL,235.0,
2026-07-02,AVGO,2026-07-31,CALL,240.0,1.0
2026-07-02,AVGO,2026-07-31,CALL,245.0,
2026-07-02,AVGO,2026-07-31,CALL,250.0,1.0
2026-07-02,AVGO,2026-07-31,CALL,255.0,18.0
2026-07-02,AVGO,2026-07-31,CALL,260.0,7.0
2026-07-02,AVGO,2026-07-31,CALL,265.0,2.0
2026-07-02,AVGO,2026-07-31,CALL,270.0,1.0
2026-07-02,AVGO,2026-07-31,CALL,275.0,
2026-07-02,AVGO,2026-07-31,CALL,280.0,10.0
2026-07-02,AVGO,2026-07-31,CALL,285.0,
2026-07-02,AVGO,2026-07-31,CALL,290.0,7.0
2026-07-02,AVGO,2026-07-31,CALL,295.0,10.0
2026-07-02,AVGO,2026-07-31,CALL,300.0,12.0
2026-07-02,AVGO,2026-07-31,CALL,305.0,
2026-07-02,AVGO,2026-07-31,CALL,310.0,4.0
2026-07-02,AVGO,2026-07-31,CALL,315.0,9.0
2026-07-02,AVGO,2026-07-31,CALL,320.0,5.0
2026-07-02,AVGO,2026-07-31,CALL,325.0,2.0
2026-07-02,AVGO,2026-07-31,CALL,330.0,4.0
2026-07-02,AVGO,2026-07-31,CALL,335.0,8.0
